id,protocol,page_number,text,merge_type
i-V7xdZs79hRKJi83i4XWffH,corpus/protocols/198687/prot-198687--27.xml,7.0,"28 [SPLIT]Andre vice talmannen meddelade att Åke Gustavsson (s) och Karl-Erik Svartberg (s) den 15 november samt Maj-Lis Landberg (s) och Börje Stensson (fp) i dag återtagit sina platser i riksdagen, varigenom uppdraget som ersättare upphört för Sven-Erik Alkemark, Melker Strand, Christer Häll och Anna-Brita Hulth.",title_note
i-QcbjhknDeyFmdgcK7ewhGr,corpus/protocols/1946/prot-1946--ak--15.xml,98.0,Inledningen. [SPLIT]Utskottets däri gjorda uttalande godkändes.,title_note
i-4cNVDM1jAJet7wfCFX5jUn,prot-198182--15.xml,45.0,8§ Meddelande om interpellationer [SPLIT]Meddelades att följande interpellationer framställts [SPLIT]den 29 oktober,title_note
i-KVUTPDQaBhtqvPEDXFnSVB,prot-1970--ak--14.xml,53.0,Punkterna 14—21 [SPLIT]Vad utskottet hemställt bifölls.,title_note
i-4dSYj1U7FRN7ycaTBixfTD,corpus/protocols/1927/prot-1927--fk--36.xml,24.0,Övriga delar av ifrågavarande lagförslag. [SPLIT]Godkändes.,title_note
i-FKqQYMtKkPcfQjkfJTr97h,corpus/protocols/1942/prot-1942--fk--22.xml,117.0,Utskottets hemställan i punkten A. [SPLIT]Förklarades besvarad genom kammarens beslut med avseende å lagförslaget.,title_note
i-CoFAzkLqNyvotk4U1hdEwD,corpus/protocols/1975/prot-1975--84.xml,29.0,"Punkten 10 [SPLIT]Nr 84 [SPLIT]Propositioner gavs på bifall till dels utskottets hemställan, dels re- [SPLIT]Tisdagen den [SPLIT]servationen nr 11 av herr Hagberg i Borlänge, och förklarades den förra [SPLIT]20 maj 1975 [SPLIT]propositionen vara med övervägande ja besvarad. Sedan fru Lantz begärt [SPLIT]Sr resp AS [SPLIT]votering upplästes och godkändes följande voteringsproposition: [SPLIT]Vuxenutbildningen, m. m. [SPLIT]Den som vill att kammaren bifaller socialförsäkringsutskottets hemställan i betänkandet nr 14 punkten 10 röstar ja, den det ej vill röstar nej. Vinner nej har kammaren bifallit reservationen nr 11 av herr Hagberg i Borlänge.",note_margin
i-PZVDSamJLAC2DjCHiz3Y2Y,prot-198990--102.xml,52.0,Mom. 65 (anslag till Bidrag till fiskets rationalisering m.m.) [SPLIT]Utskottets hemställan bifölls med 210 röster mot 61 för reservation 29 av Lennart Brunander m.fl.,title_note
i-XoRJHbSHzH5Kit9k4379EC,corpus/protocols/1930/prot-1930--fk--40.xml,35.0,Övriga delar av utskottets förslag till kommunal vallag. [SPLIT]Godkändes.,title_note
i-Lx4NRyvaW4RqH9kG1UXAma,prot-198990--102.xml,54.0,16§ Anmälan om interpellation [SPLIT]Anmäldes att följande interpellation framställts den 5 april,title_note
i-AjcSGachnSuDkJw1uTABg3,prot-198990--102.xml,2.0,Övriga moment [SPLIT]Utskottets hemställan bifölls.,title_note
i-C1tqUCxZ17DMzsmMMy7fsb,corpus/protocols/1920/prot-1920--fk--52.xml,51.0,Övriga delar av ifrågavarande lagförslag. [SPLIT]Godkändes.,title_note
i-9xPnUC6YEr6HgmFuTRN4pK,corpus/protocols/1926/prot-1926--fk--33.xml,79.0,Övriga delar av ifrågavarande lagförslag. [SPLIT]Godkändes.,title_note
i-Qh1P7HZ89r6Wn1KY4SDHTD,corpus/protocols/1934/prot-1934--fk--43.xml,99.0,Utskottets yttrande under rubriken Statsbidrag till understödsverksamhet. [SPLIT]Godkändes. |,title_note
i-QQdpdiho2kAhgLFvD8Jq4X,corpus/protocols/198687/prot-198687--37.xml,26.0,"58 [SPLIT]På förslag av andre vice talmannen beslöt kammaren kl. 14.10 att ajournera förhandlingarna till kl. 15.00, då dagens frågestund skulle börja.",title_note
i-TGAthhV8JgWkN8sxBjYWq,corpus/protocols/1920/prot-1920--fk--41.xml,81.0,Övriga delar av det under behandling varande lagförslaget. [SPLIT]Godkändes.,title_note
i-9kKaQuZCTPnQm1oWDcp12e,prot-198990--102.xml,52.0,Mom. 58 (fiskenämnderna) [SPLIT]Utskottets hemställan — som ställdes mot reservation 26 av Annika Åhnberg — bifölls med acklamation.,title_note
i-5Sdm63kXZVa7gGAaaJyAnL,corpus/protocols/1947/prot-1947--ak--29.xml,69.0,Övriga delar av förslaget till lag angående ändring i lagen om expropriation. [SPLIT]Godkändes.,title_note
i-Q3ymMTM8tuemU29VrskMTA,corpus/protocols/1933/prot-1933--ak--34.xml,92.0,I punkten 1 gjorde utskottet en anmälan. [SPLIT]Ang. utgifterna under,note_margin
i-95Edu2yKUzrRjFDxCYEV8,corpus/protocols/198889/prot-198889--35.xml,2.0,"58 [SPLIT]Företogs till avgörande socialförsäkringsutskottets betänkanden 1988/89:SfU1 och SfU4, socialutskottets betänkanden 1988/89:So0U2, SoU4 och SoU10 samt trafikutskottets betänkande 1988/89:TU2 (beträffande debatten i dessa ärenden, se prot. 30).",title_note
i-TPHzGSybZZRD67saHtQXrV,prot-1970--ak--14.xml,41.0,Mom. 3 [SPLIT]Utskottets hemställan bifölls.,title_note
i-HvHKz5ovao5MhhR7oD8MWu,corpus/protocols/1924/prot-1924--fk--41.xml,20.0,Övriga delar av ifrågavarande lagförslag. [SPLIT]Godkändes.,title_note
i-8Yqj6A8BiHx3eD8r6xhBW3,corpus/protocols/198485/prot-198485--113.xml,7.0,"883 Föredrogs [SPLIT]Nr 113 [SPLIT]kulturutskottets betänkanden [SPLIT]Onsdagen den [SPLIT]1984/85:10 om radio och television (prop. 1984/85:100 delvis) samt [SPLIT]10 april 1985 [SPLIT]1984/85:12 om idrott, rekreation och turism (prop. 1984/85:100 delvis).",note_margin
i-4wXEAxU5xxn7W8fRpGeDHp,corpus/protocols/1925/prot-1925--fk--31.xml,14.0,Övriga delar av utskottets under mom. 1 framlagda statförslag. [SPLIT]Godkändes.,title_note
i-F6nkJuxaz65WLJUtGdiDNw,prot-198990--102.xml,60.0,"10§ Vissa anslag m.m. inom jordbruksdepartementet ..........+ Jordbruksutskottets betänkande JoU14 Debatt Carl G Nilsson (m) Anders Castberger (fp) Annika Åhnberg (vpk) Åsa Domeij (mp) Lennart Brunander (c) Jan Fransson (s) Jens Eriksson (m) Kaj Larsson (s) Sven-Olof Petersson (c) Beslut fattades under 12 $ 119 RåNVO0IS ss ofloalevlletv earned sis Ve åar obe NN rå RNA Jordbruksutskottets betänkande JoU18 Beslut fattades under 12 $ 12: RONNE 20 or dn fokrög ne rdr ÄR ort Resa RN bf SRA Rs Jordbruksutskottets betänkande JoU14 ...sssssseessrsrra Jordbruksutskottets betänkande JoU18 ...... 13$ Beslut om fortsatt ärendebehandling den 18 april RR 108, FROENSINON £a 20 SM me KARA RAKA ARE NRANS «ER Förste vice talmannen 158 DOrUÄRPNng oas seaset «et sER ev KR NER RN ANN 16$ Anmälan om interpellation 1989/90:158 av Stina Eliasson (c) om en bättre kriminalvård. . 17$ Anmälan om frågor 1989/90:522 av Agne Hansson (c) om ändring i naturresursla- BIN 315 RAR RAS RR DANSAS WANER RANE KTSE HISSA 1989/90:523 av Kent Carlsson (s) om förbudet mot utländska besök med kärnvapenbestyckade fartyg. ..........---- 1989/90:524 av Pär Granstedt (c) om förbudet mot utländska besök med kärnvapenbestyckade fartyg. ..........s-s->+ 1989/90:525 av Ingela Mårtensson (fp) om ändrad policy be- SYRIEN SIONS a msn a 0 ni NR ANKA RE a Mere 1989/90:526 av Roland Larsson (c) om full behovstäckning av berg spa vaser re RAS VANA RER 1989/90:527 av Göran Åstrand (m) om Sveriges attityd till flyk- SKANE ANN FERNINOR- 0 « anna el R gone Al MR REA MaA",title_note
i-7nEmjCb1btAgY3wE9gZfx4,corpus/protocols/1934/prot-1934--fk--40.xml,127.0,Utskottets i utlåtandet gjorda anmälan. [SPLIT]Lades till handlingarna.,title_note
i-TttSd8dVFHQkEdbNdQghFY,prot-198990--102.xml,5.0,Mom. 43 (medel ur F 3-anslaget för utvärdering av samhällsansvaret i samband med de svenska vapensmugglingsaffärerna),title_note
i-QXzqRKtUecXyuhe3Dbw3nc,corpus/protocols/1940/prot-1940--fk--22.xml,76.0,Utskottets i början av utlåtandet gjorda omförmälan. [SPLIT]Lades till handlingarna.,title_note
i-TaG6ZZmbALogr7co7vwyfV,prot-198990--102.xml,3.0,Övriga moment [SPLIT]Utskottets hemställan bifölls.,title_note
i-YBsA9ktTeFi5fSd1EMw8jC,prot-1971--91.xml,52.0,§ 9 [SPLIT]Föredrogs,title_note
i-V5zGuaWrLYvjKwiXkxfCC,corpus/protocols/1974/prot-1974--88.xml,126.0,"Den som vill att kammaren till kontraproposition i huvudvoteringen angående kulturutskottets hemställan i betänkandet nr 15 punkten 4.7 mom. 2 antar reservationen nr 18 a av fru Frenkel m. fl. röstar ja,",
i-CKXrkqKYJEdK7TQYsDzkWQ,corpus/protocols/1928/prot-1928--ak--14.xml,0.0,"stadsläkare. [SPLIT]SS 2 [SPLIT]Föredrogos var för sig Kungl. Maj:ts å kammarens bord vilande propositioner; och hänvisades därvid till behandling av lagutskott propositionen, nr 113, med förslag till lag om ändring i vissa delar av sjölagen m. m.; och",title_note
i-Wbod8WDenMC1j33NHyN5uK,prot-198990--102.xml,3.0,Mom. 10 (överlämnande av förvaltningsuppgift) [SPLIT]Utskottets hemställan — som ställdes mot reservation 2 av Rolf Kenneryd m.fl. i motsvarande del — bifölls med acklamation.,title_note
i-JULfsXybZyXpgc2JLuhq7B,corpus/protocols/198283/prot-198283--58.xml,5.0,Skrivelsen lades till handlingarna. [SPLIT]28 Upplästes följande inkomna skrivelse: [SPLIT]Till riksdagen Jag anhåller härmed om entledigande från mitt riksdagsmannauppdrag fr. o. m. den 1 februari 1983. Stockholm den 12 januari 1983 Britt Mogård,title_note
i-RsjFYbNNWcAMde6upH7a4s,corpus/protocols/1937/prot-1937--ak--25.xml,77.0,Återstående delar av det av utskottet framlagda lagförslaget. [SPLIT]Godkändes.,title_note
i-JyRCspgPKZnbL6LhLLYmwG,prot-198990--102.xml,3.0,Mom. 3 (regler för finansiering av affärsverkens investeringar) [SPLIT]Utskottets hemställan — som ställdes mot reservation 2 av Anne Wibble m.fl. — bifölls med acklamation.,title_note
i-DnKQN9MxMTbR58qp6zgQ6e,prot-198990--102.xml,1.0,Mom. 26 (lokalt ansvar för rehabilitering) [SPLIT]Utskottets hemställan bifölls med 236 röster mot 32 för reservation 9 av Sigge Godin och Barbro Sandberg. 8 ledamöter avstod från att rösta.,title_note
i-5dr7uqoYVmqToqutQRrTHr,corpus/protocols/1971/prot-1971--152.xml,39.0,"Punkten A [SPLIT]Nr 152 [SPLIT]Propositioner gavs på bifall till dels utskottets hemställan, dels [SPLIT]Fredagen den [SPLIT]reservationen av herrar Nordgren och Oskarson, och förklarades den förra [SPLIT]17 december 1971 [SPLIT]propositionen vara med övervägande ja besvarad. Sedan herr Oskarson [SPLIT]— — —— — [SPLIT]begärt votering upplästes och godkändes följande voteringsproposition: [SPLIT]Åndring iförmånsrättslagen, m. m. [SPLIT]Den som vill att kammaren bifaller inrikesutskottets hemställan i betänkandet nr 38 punkten A röstar ja, den det ej vill röstar nej. Vinner nej har kammaren bifallit reservationen av herrar Nordgren och Oskarson.",note_margin
i-ThBWFduiAKRYu4Gg95oeFm,corpus/protocols/1921/prot-1921--fk--31.xml,22.0,Övriga delar av ifrågavarande lagförslag. [SPLIT]Godkändes.,title_note
i-AWcCvn5Uru6ZTtASj2FNQX,corpus/protocols/198889/prot-198889--109.xml,8.0,"48 [SPLIT]Då statsministern hade meddelat att han inte kunde infinna sig till sammanträdet före kl. 12.00, beslöt kammaren kl. 11.46 på förslag av talmannen att ajournera förhandlingarna till kl. 12.00.",title_note
i-DhjJ4TBuxi5XLvAXY8K7Lv,prot-198990--102.xml,3.0,Mom. 7 (den framtida prospekteringsverksamheten) [SPLIT]Utskottets hemställan — som ställdes mot reservation 6 av Rolf L Nilson — bifölls med acklamation.,title_note
i-3ZCmzow1wnRYbdwXmFXE7B,prot-198990--102.xml,52.0,Mom. 55 (undersökningsfartyg) [SPLIT]Utskottets hemställan — som ställdes mot reservation 23 av Lennart Brunander och Sven-Olof Petersson — bifölls med acklamation.,title_note
i-JfroNd76ZEqxR7wfwa2WbV,prot-1970--ak--14.xml,62.0,Mom. 1—3 [SPLIT]Vad utskottet hemställt bifölls.,title_note
i-VxiNFwuxJwpPGnVAXZ3FvV,corpus/protocols/1936/prot-1936--ak--6.xml,3.0,& 11. [SPLIT]Slutligen anställdes val av suppleanter i femte tillfälliga utskottet.,title_note
i-QQ9L4JQC6EA4QdvjUMPY1q,corpus/protocols/1921/prot-1921--fk--35.xml,34.0,Övriga delar av det under behandling varande lagförslaget. [SPLIT]Godkändes.,title_note
i-7sVkja53XYMtymJyHoqGCs,prot-1965--fk--16.xml,131.0,Punkten 3 [SPLIT]Utskottets hemställan bifölls.,title_note
i-9kiLrrTPui5TRJoUtriMB5,prot-1971--91.xml,55.0,Nr 91 [SPLIT]$ 12 Kammaren åtskildes kl. 13.40.,note_margin
i-U7XSMr7ATry7goiVxmiZTh,prot-198990--102.xml,2.0,Mom. 9 (pensionsbevis till förtidspensionär) [SPLIT]Utskottets hemställan — som ställdes mot reservation 6 av Sigge Godin och Barbro Sandberg — bifölls med acklamation.,title_note
i-SWLEGvr9Se3zcbyCqvFo1X,prot-198990--102.xml,50.0,"Mom. 5 och 6 (marknadsföring av alternativodlade produkter, m.m.) [SPLIT]Utskottets hemställan — som ställdes mot reservation 2 av Annika Åhnberg och Åsa Domeij — bifölls med acklamation.",title_note
i-3FkhVS66SgZVUoRVuCsD9z,prot-198990--102.xml,27.0,Mom. 13 (domares anställningsvillkor) [SPLIT]Utskottets hemställan — som ställdes mot reservation 10 av Göthe Knutson m.fl. — bifölls med acklamation.,title_note
i-LjNVi19sRHd5bK6gjdwLCs,prot-1970--ak--14.xml,37.0,"§ 3 [SPLIT]Vid föredragning av Kungl. Maj:ts å bordet vilande proposition nr 87, angående godkännande av konvention om avskaffande av = rasdiskriminering, m. m.,, hänvisades propositionen, såvitt avsåg ändring i tryckfrihetsförordning-",title_note
i-YRQrsfnuRHPMBFRt93HwZo,corpus/protocols/1946/prot-1946-höst-fk--43.xml,45.0,Utskottets hemställan i punkten A. [SPLIT]Förklarades besvarad genom kammarens beslut med avseende å lagförslaget.,title_note
i-PNbCyGi2QSvtzjyAAWVH7y,prot-1970--ak--14.xml,111.0,"8 13 [SPLIT]Till bordläggning anmäldes utrikesutskottets utlåtande nr 5, i anledning av motioner om dels uttalande angående antisemitismen i Sovjetunionen och Östeuropa, dels avståndstagande från förföljelser mot kristna.",title_note
i-TVo9uhkqKoZuGc81fwYpjE,prot-1940--ak--20.xml,2.0,Punkterna 1 och 2. [SPLIT]Lades till handlingarna.,title_note
i-WFrCyz5Si9278Xiu6PCKTR,corpus/protocols/1920/prot-1920--ak--41.xml,48.0,Övriga delar av föreliggande lagförslag. [SPLIT]Godkändes.,title_note
i-QgcBTHU7FNJkBnwVDaMhCw,corpus/protocols/1925/prot-1925--fk--37.xml,39.0,Övriga delar av ifrågavarande lagförslag. [SPLIT]Godkändes.,title_note
i-GnUbcNj97tbBo9Sj6DCwZs,prot-198990--102.xml,26.0,Mom. I (ytterligare utredning om tillsättningsförfarandet m.m.) [SPLIT]Utskottets hemställan bifölls med 219 röster mot 51 för reservation 1 av,title_note
i-CvScUK5kSdCmgDeuFgbK1b,prot-198990--102.xml,0.0,Fredagen den 6 april [SPLIT]Protokoll 1989/90:102 [SPLIT]KI. 9.00—-13.17,title_note
i-7JEG7hCFXWonnrKJyBmXJP,prot-198990--102.xml,4.0,Övriga moment [SPLIT]Utskottets hemställan bifölls.,title_note
i-GiADjKdxU95rzDCGFre8bR,prot-1970--ak--14.xml,94.0,Mom. 3 [SPLIT]Utskottets hemställan bifölls.,title_note
i-Pe1evkrE3JEqXeCYnenjfE,corpus/protocols/1937/prot-1937--ak--39.xml,129.0,Utskottets förslag till lag om förvaring och internering i säkerhetsanstalt. [SPLIT]Efter föredragning av 1 $ yttrade,title_note
i-EXaFq6ZrcmfU5mBasPvvuP,corpus/protocols/198990/prot-198990--114.xml,139.0,198 Anmälan om frågor [SPLIT]Anmäldes att följande frågor framställts [SPLIT]den 2 maj,title_note
i-7e1YPsKmKu5oDiaVyoTy2L,prot-1971--91.xml,34.0,Punkterna B och C [SPLIT]Kammaren biföll vad utskottet i dessa punkter hemställt.,title_note
i-45PuNGUeigT5YbwpjRk1vx,prot-198990--102.xml,27.0,Mom. 12 (förtroendet för rättsväsendet) [SPLIT]Utskottets hemställan — som ställdes mot reservation 9 av Göthe Knutson m.fl. — bifölls med acklamation.,title_note
i-2u8zANXfsnQmKpANjuRsN5,corpus/protocols/1942/prot-1942--fk--14.xml,70.0,"3—6, 8, 10—15 och 17—19 kap. samt 20 kap. 1 $. [SPLIT]Godkändes.",title_note
i-TWa6oSjobijCfNNHfxNFn3,corpus/protocols/1921/prot-1921--fk--40.xml,0.0,"Utskottets tillkännagivande, att anledning icke förekommit att mot någon ledamot av statsrådet tillämpa 8 106 regeringsformen. [SPLIT]Lades till handlingarna.",title_note
i-XMzG7MtM8TBYtt3ypf7Xm,prot-198990--102.xml,3.0,Mom. 3 (medel för prospektering m.m.) [SPLIT]Utskottets hemställan bifölls med 254 röster mot 16 för reservation 3 av Rolf L Nilson.,title_note
i-bgkRparaK6SqV4J7Mxso2,corpus/protocols/197576/prot-197576--106.xml,0.0,Inne; AV Kari a svsroc« smal sv ENARE Hr ANSE NR 225 [SPLIT]Samtliga avgjorda ärenden [SPLIT]Onsdagen den 21 april kl. 10.00 [SPLIT]Konstitutionsutskottets betänkande [SPLIT]1975/76:46 om statligt stöd till dagspressen. .............. 3 Jordbruksutskottets betänkande 1975/76:33 om utgifterna inom jordbruksdepartementets verk-,title_note
i-KehULKr5ARMhU1cFUBonLi,prot-1940--ak--20.xml,1.0,§ 8. [SPLIT]Föredrogos vart efter annat:,title_note
i-MAuK8Fu1mzGFEJaNyi94W5,corpus/protocols/1924/prot-1924--fk--43.xml,66.0,Övriga delar av ifrågavarande lagförslag. [SPLIT]Godkändes.,title_note
i-R6gkE9SMf9Bj71VE7o5dMK,corpus/protocols/1946/prot-1946--ak--12.xml,17.0,SS 6 SS 60. [SPLIT]Föredrogos var för sig följande å kammarens bord vilande motioner; och remitterades därvid,title_note
i-HxHyQks2AR754nbVcGgLGy,corpus/protocols/1947/prot-1947--ak--29.xml,68.0,Övriga delar av förslaget till lag om kronans förköpsrätt. [SPLIT]Godkändes.,title_note
i-NhMyypvo5F4nMt8cYXEaQu,corpus/protocols/1923/prot-1923--fk--34.xml,139.0,Övriga delar av det under behandling varande lagförslaget. [SPLIT]Godkändes.,title_note
i-WRaepaLmgdyXyqQmsFj9JZ,corpus/protocols/1935/prot-1935--ak--32.xml,7.0,"överläkare. [SPLIT]$ 10. [SPLIT]Ledighet från riksdagsgöromålen beviljades: herr Beck under 5 dagar fr.o.m. den 11 maj, > Olsson i Närlinge > 2 > > > 12 > > Björling > 3 > > > 12 > > Magnusson i Kalmar » 4 > > > 10 > > Anderson i Norrköping > 38 2 > > 10 > > Bäcklund på 4 > > > 11 > > Gustavson i Västerås » 4 > > >» 11 > > Svedman > 5 > > >» 12 > > Liedberg > 2 > > > 13 > > andre vice talmannen Jeppsson > 4 > > > 11 > [SPLIT]Kammarens ledamöter åtskildes härefter kl. 4.19 e. m. [SPLIT]In fidem",title_note
i-TXQqGYbpAEgLYnuCJDV4TT,corpus/protocols/1935/prot-1935--ak--31.xml,89.0,"2 mom. Har oriktigt meddelande, varom i 1 mom. förmäles, icke lämnats mot bättre vetande, men har den som lämnat meddelandet vid dess avgivande gjort sig skyldig till grov vårdslöshet, skall vad i 1 mom. stadgas hava motsvarande tillämpning; dock må böterna bestämmas till högst hälften av vad i nämnda mom. sägs, men likväl ej lägre än tjugufem kronor.",
i-AwTYCrjCPUjJKmoSFHxorJ,corpus/protocols/1927/prot-1927--ak--30.xml,1.0,"To Ls [SPLIT]förmå något för att avskaffa eller åtminstone inskränka detta spel. [SPLIT](Forts:) [SPLIT]Jag har, herr talman, icke något yrkande, men jag har velat föra detta på tal, ty det är icke såsom det bör vara i detta fall. Vidare yttrades ej. Utskottets hemställan bifölls. [SPLIT]$ 3. [SPLIT]Föredrogos vart för sig statsutskottets utlåtanden: nr 98, i anledning av väckt motion om anslag till tryckning av redogörelse för de ecklesiastika boställena i Kopparbergs län; och nr 99, i anledning av Kungl. Maj:ts under andra huvudtiteln av statsverkspropositionen gjorda framställning angående anslag till anstalter för förvaring av förminskat tillräkneliga förbrytare och internering av återfallsförbrytare. Kammaren biföll vad utskottet i nämnda utlåtanden hemställt. [SPLIT]8 4. [SPLIT]Ang. [SPLIT]Vid nu skedd föredragning av statsutskottets utlåtande, nr 100, i anledning",seg_margin
i-C651KnxcAgLKnp6SB95jM9,corpus/protocols/1954/prot-1954--fk--2.xml,0.0,Svar på fråga av herr Näsgård ang. stormhärjningen i skogarna ... 14 Ändring i kammarens ordningsstadga :..sssssesseees sees reser rs 132 [SPLIT]Samtliga avgjorda ärenden.,title_note
i-QT8AqQZentAshJ5ranhKje,corpus/protocols/1947/prot-1947--fk--29.xml,89.0,Utskottets yttranden under övriga avdelningar. [SPLIT]Godkändes.,title_note
i-CSk3FVtvZwnKZDinAzkCaz,corpus/protocols/1950/prot-1950--fk--16.xml,21.0,"4 mom. När särskilda skäl därtill äro, må kommunalstämman bevilja pension åt ledamot av kommunal styrelse, nämnd eller beredning, som under en lång följd av år innehaft befattning eller uppdrag som i 3 mom. avses samt däråt ägnat övervägande delen av sin arbetstid.",
i-XwRVykD3oubTghgSsPSo63,corpus/protocols/1924/prot-1924--fk--40.xml,52.0,Ja — 67: Nej — 63. [SPLIT]Punkten 2. [SPLIT][SPLIT]Ang. . . oa . . os . förbättrande [SPLIT]Uti Kungl. Maj:ts proposition nr 20 hade föreslagits vissa åtgärder till förav underbättrande av underofficerarnas tjänsteställning. [SPLIT]WE,note_margin
i-XTY2XskFmnRpKDrUtur85u,corpus/protocols/1932/prot-1932--fk--47.xml,59.0,Övriga delar av utskottets förslag till ecklesiastik boställsordning. [SPLIT]Godkändes.,title_note
i-Y4LiNTAbE7ELCuvAyeQMBx,corpus/protocols/1945/prot-1945--fk--12.xml,61.0,Utskottets i slutet av utlåtandet gjorda anmälan. [SPLIT]Lades till handlingarna.,title_note
i-9KApvyrv9jHgmUdFYd8m9Z,corpus/protocols/1927/prot-1927--ak--38.xml,47.0,Återstående delar av utskottets under punkten A) 1) upptagna lagförslag. [SPLIT]Godkändes.,title_note
i-FxzmppCZjRqEYb7NMAiRrk,corpus/protocols/1927/prot-1927--fk--41.xml,71.0,Utskottets i memorialet gjorda anmälan. [SPLIT]Lades till handlingarna.,title_note
i-4EvR1odK7zBtZpLQq1GeXK,corpus/protocols/1980/prot-1980-urtima-8.xml,0.0,"Vissa åtgärder på den ekonomiska politikens område (forts.) . 3 Tidpunkt för justering av kammarens protokoll. .......sssssss 36 UTA TIKNIOLOtS: RVMULNING:: börs triss on or Kö Rad rn BR RR 36 [SPLIT]Samtliga avgjorda ärenden [SPLIT]Lördagen den 6 september [SPLIT]Finansutskottets betänkande [SPLIT]1980 U:1 om vissa åtgärder på den ekonomiska politikens område,",title_note
